,X,Y,Z,RSSI
197,2936.1505453458417,660.943620354584,-95.49084166103215,-96.0
198,2947.5689926707464,658.7274167692599,-99.08581293402156,-94.0
199,2970.825556613041,654.2952056087928,-106.07549672943271,-93.0
200,2982.4118059298266,652.1901555475498,-109.47031395627333,-94.0
201,2994.1661886956745,649.9741723774662,-113.26504204354882,-95.0
202,3006.0042510115645,647.7581789096411,-116.45970828782465,-94.0
203,3017.9256089945557,645.3199568376148,-118.05433482448342,-94.0
204,3042.187069879415,640.3324616565022,-119.04332985040786,-96.0
205,3054.275197483125,637.6719873802152,-118.03782824370933,-97.0
206,3066.3627046198776,634.9003353316914,-115.63231387058359,-98.0
207,3105.7220731097173,628.6953073973556,-91.8139110883215,-98.0
208,3105.470012224222,629.0283560828981,-91.61400070190612,-95.0
209,3105.134685573212,628.9172340214675,-92.41417480409496,-94.0
210,3117.313615299461,626.1472317737594,-105.4085174727029,-97.0
211,3195.457331528413,640.7298938771398,-107.56845140292135,-93.0
212,3206.278533100683,657.5045505151128,-107.96131760723064,-93.0
213,3209.2963517251383,667.1680318871098,-108.35879626674422,-96.0
214,3212.146089704117,677.4978161134511,-108.9562724713906,-95.0
215,3215.3310866010033,688.4940608102514,-109.15348975453625,-92.0
216,3218.6839053940625,699.6014405049331,-109.3505896661749,-93.0
217,3221.449085346595,710.8196224385542,-109.54795244583747,-93.0
218,3223.8735003251786,733.3656573564659,-109.74417079030495,-92.0
219,3225.0434613901034,745.1384104057036,-109.74221247751966,-94.0
220,3236.712920382949,901.1776377867758,-84.11612085867164,-99.0
221,3237.295470238492,912.9501457050313,-84.51414753862576,-94.0
222,3234.34751474262,945.4902072850422,-92.91089026285292,-94.0
223,3231.4075636300718,954.7073384437567,-96.71100255399921,-94.0
224,3204.463061068265,976.0213706032816,-113.9213456323262,-91.0
225,3199.679468582668,977.1302630644989,-116.5235738256041,-93.0
226,3194.307752304055,981.1266532019645,-120.52564801479424,-90.0
227,3171.812811643448,998.7777251135294,-136.33411389253635,-92.0
228,3163.1664423987427,1005.3271105662117,-140.33737067828324,-92.0
229,3154.4358953543074,1011.9874741793296,-143.94063288223924,-90.0
230,3146.2927188434082,1018.8701957669065,-147.343551261474,-90.0
231,3138.233533594281,1025.6419103143762,-150.74642843894955,-90.0
232,3120.7715200961948,1040.0731939961563,-156.95264213047008,-91.0
233,3111.787890806072,1047.510627508289,-158.55580516492935,-90.0
234,3104.0626095467846,1055.9480487047738,-159.5581695523935,-91.0
235,3097.2603138529225,1064.9411373732703,-160.35997293068908,-90.0
236,3082.5655725973957,1080.1503179677693,-161.56451795644705,-90.0
237,3065.3541388715707,1091.2491277193283,-161.97090718039934,-92.0
238,3055.7834006645285,1095.7985377156979,-161.77471110950682,-90.0
239,3046.0447072095926,1100.3478554425285,-161.3785775324382,-91.0
240,3036.305839731464,1105.1192704198506,-160.78238734323634,-91.0
241,3015.821434363296,1114.550836423195,-160.59044667366138,-91.0
242,2960.6826949711735,1094.8704351161616,-159.01965833480895,-96.0
243,2954.474283038909,1087.3157911035146,-158.6238282902772,-92.0
244,2947.9301108060545,1079.5388646013014,-158.0281758980262,-93.0
245,2941.3853231959665,1071.4284969926257,-155.8325635419935,-92.0
246,2927.7895209096396,1054.3180575179542,-145.0416664811456,-95.0
247,2921.1593947097745,1045.7629034298777,-139.44611309568202,-93.0
248,2914.613245449306,1037.0967447037713,-133.85052110965898,-95.0
249,2908.067362632581,1028.2085534566186,-128.654946428247,-95.0
250,3185.700724224277,649.9403543687027,-76.57238674517595,-94.0
251,3180.5778629982215,660.0448169327952,-80.3739000663252,-93.0
252,3175.622892971449,670.3715060420874,-84.37528638394825,-93.0
253,3170.7517262185074,681.0314233781793,-88.37657483953065,-91.0
254,3158.7383527180964,714.5669070989292,-97.57885060936094,-89.0
255,3155.5453814638813,726.0049531656556,-100.9791344963135,-89.0
256,3152.5204455066028,737.5541905479275,-104.77930046241507,-90.0
257,3149.6631494435096,749.2145272285568,-108.17934824178168,-90.0
258,3146.805957962538,760.8749016135577,-111.77937334405337,-90.0
